"code_lot_materiel","primer_pcr_start","primer_pcr_end","qualite_pcr","code_ind_biomol","code_ind_tri_morpho","type_individu","code_tube","num_ind_biomol","commentaire_ind","taxname","date_identification","precision_date","critere_identification","commentaire_esp_id"
"PROASELLUS_WALTERI|DROEURRE_201204","16SProaF1","16Sbr","","Pwalteri|DROEURRE_201204_W0798","PROASELLUS_WALTERI|DROEURRE_201204[INCONNU]W0798","INC","INCONNU","W0798","","PROASELLUS_WALTERI","2012-06-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROEURRE_201204","COIPwaltF1","COIHCO2198","","Pwalteri|DROEURRE_201204_W0798","PROASELLUS_WALTERI|DROEURRE_201204[INCONNU]W0798","INC","INCONNU","W0798","","PROASELLUS_WALTERI","2012-06-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROLABAT_201004","16SProaF1","16Sbr","","Pwalteri|DROLABAT_201004_1","PROASELLUS_WALTERI|DROLABAT_201004[1]PWDLB1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROLABAT_201004","COIPwaltF1","COIHCO2198","","Pwalteri|DROLABAT_201004_1","PROASELLUS_WALTERI|DROLABAT_201004[1]PWDLB1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROLABAT_201004","28Slev2","28Sdes1","","Pwalteri|DROLABAT_201004_1","PROASELLUS_WALTERI|DROLABAT_201004[1]PWDLB1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROLABAT_201004","AM4F2","AM4R1","","Pwalteri|DROLABAT_201004_1","PROASELLUS_WALTERI|DROLABAT_201004[1]PWDLB1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROLABAT_201004","COIPwaltF1","COIHCO2198","","Pwalteri|DROLABAT_201004_2","PROASELLUS_WALTERI|DROLABAT_201004[B]PWDLB2","B","B","2","","PROASELLUS_WALTERI","2010-05-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|DROLIVRO_201004","16SProaF1","16Sbr","","Pwalteri|DROLIVRO_201004_1","PROASELLUS_WALTERI|DROLIVRO_201004[1]PWDLI1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M",""
"PROASELLUS_WALTERI|DROLIVRO_201004","28Slev2","28Sdes1","","Pwalteri|DROLIVRO_201004_1","PROASELLUS_WALTERI|DROLIVRO_201004[1]PWDLI1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M",""
"PROASELLUS_WALTERI|DROLIVRO_201004","28Slev2","28Sdes1","","Pwalteri|DROLIVRO_201004_1","PROASELLUS_WALTERI|DROLIVRO_201004[1]PWDLI1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M",""
"PROASELLUS_WALTERI|DROLIVRO_201004","COIPwaltF1","COIHCO2198","","Pwalteri|DROLIVRO_201004_1","PROASELLUS_WALTERI|DROLIVRO_201004[1]PWDLI1","A","1","1","","PROASELLUS_WALTERI","2010-05-01","M","M",""
"PROASELLUS_WALTERI|DROLIVRO_201004","COIPcavaF1","COIHCO2198","","Pwalteri|DROLIVRO_201004_2","PROASELLUS_WALTERI|DROLIVRO_201004[B]PWDLI2","B","B","2","","PROASELLUS_WALTERI","2010-05-01","M","M",""
"PROASELLUS_WALTERI|DROLIVRO_201103","16SProaF1","16Sbr","","Pwalteri|DROLIVRO_201103_16","PROASELLUS_WALTERI|DROLIVRO_201103[INCONNU]PWDLI16","IND","INCONNU","16","BANC 2","PROASELLUS_WALTERI","2011-04-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|ENTRECHA_201007","16SarDr","16SStenaR1","","Pwalteri|ENTRECHA_201007_2","PROASELLUS_WALTERI|ENTRECHA_201007[INCONNU]PWOE2","IND","INCONNU","2","","PROASELLUS_WALTERI","2011-04-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|ENTRECHA_201007","COIPwaltF1","COIHCO2198","","Pwalteri|ENTRECHA_201007_2","PROASELLUS_WALTERI|ENTRECHA_201007[INCONNU]PWOE2","IND","INCONNU","2","","PROASELLUS_WALTERI","2011-04-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|ENTRECHA_201007","28Slev2","28Sdes1","","Pwalteri|ENTRECHA_201007_2","PROASELLUS_WALTERI|ENTRECHA_201007[INCONNU]PWOE2","IND","INCONNU","2","","PROASELLUS_WALTERI","2011-04-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|EYGUESVE_201002","16SProaF1","16Sbr","","Pwalteri|eyguesve_201002_1ID","PROASELLUS_WALTERI|EYGUESVE_201002[1]PWE1","A","1","1ID","","PROASELLUS_WALTERI","2010-03-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|EYGUESVE_201002","28Slev2","28Sdes1","","Pwalteri|eyguesve_201002_1ID","PROASELLUS_WALTERI|EYGUESVE_201002[1]PWE1","A","1","1ID","","PROASELLUS_WALTERI","2010-03-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|EYGUESVE_201002","28SStenaF1a","28SStenaR1","","Pwalteri|eyguesve_201002_1ID","PROASELLUS_WALTERI|EYGUESVE_201002[1]PWE1","A","1","1ID","","PROASELLUS_WALTERI","2010-03-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|EYGUESVE_201002","COIPwaltF1","COIHCO2198","","Pwalteri|eyguesve_201002_1ID","PROASELLUS_WALTERI|EYGUESVE_201002[1]PWE1","A","1","1ID","","PROASELLUS_WALTERI","2010-03-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|EYGUESVE_201002","16SarDr","16SStenaR1","","Pwalteri|eyguesve_201002_2","PROASELLUS_WALTERI|EYGUESVE_201002[B]PWE2","B","B","2","","PROASELLUS_WALTERI","2010-03-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|EYGUESVE_201002","COIPwaltF1","COIHCO2198","","Pwalteri|eyguesve_201002_2","PROASELLUS_WALTERI|EYGUESVE_201002[B]PWE2","B","B","2","","PROASELLUS_WALTERI","2010-03-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|FALGIERE_201407","16SProaF1","16Sbr","","Pwalteri|FALGIERE_201407_H4ID","PROASELLUS_WALTERI|FALGIERE_201407[A1]H4","A","A1","H4ID","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","COIProaF1","COIHCO2198","","Pwalteri|FALGIERE_201407_H4ID","PROASELLUS_WALTERI|FALGIERE_201407[A1]H4","A","A1","H4ID","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","AM4F2","AM4R2","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","AM4F2","AM4R1","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","16SProaF1","16Sbr","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","16SarDr","16SStenaR1","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","COILCO1490","COIPcavaR1","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","COIStenaF1","COIHCO2198","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","28SStenaF1a","28SStenaR1","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","28Slev2","28Sdes1","","Pwalteri|FALGIERE_201407_F5","PROASELLUS_WALTERI|FALGIERE_201407[B1]F5","B","B1","F5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","16SProaF1","16Sbr","","Pwalteri|FALGIERE_201407_G5","PROASELLUS_WALTERI|FALGIERE_201407[B2]G5","B","B2","G5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|FALGIERE_201407","COIPwaltF1","COIHCO2198","","Pwalteri|FALGIERE_201407_G5","PROASELLUS_WALTERI|FALGIERE_201407[B2]G5","B","B2","G5","","PROASELLUS_WALTERI","2014-07-22","J","M",""
"PROASELLUS_WALTERI|HASPIRAN_201609","16SarDr","16SStenaR1","","Pwalteri|HASPIRAN_201609_1ID","PROASELLUS_WALTERI|HASPIRAN_201609[A1]PWHa1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HASPIRAN_201609","COILKF1","COIHCO2198","","Pwalteri|HASPIRAN_201609_1ID","PROASELLUS_WALTERI|HASPIRAN_201609[A1]PWHa1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HASPIRAN_201609","16SStenaF1","16Sbr","","Pwalteri|HASPIRAN_201609_2","PROASELLUS_WALTERI|HASPIRAN_201609[A2]PWHa2","A","A2","2","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HASPIRAN_201609","16SStenaF1","16Sbr","","Pwalteri|HASPIRAN_201609_3","PROASELLUS_WALTERI|HASPIRAN_201609[B2]PWHa3","B","B2","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HBUGUEIR_201609","16SStenaF1","16Sbr","","Pwalteri|HBUGUEIR_201609_1ID","PROASELLUS_WALTERI|HBUGUEIR_201609[A1]PWHb1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HBUGUEIR_201609","COILKF1","COIHCO2198","","Pwalteri|HBUGUEIR_201609_1ID","PROASELLUS_WALTERI|HBUGUEIR_201609[A1]PWHb1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HBUGUEIR_201609","16SStenaF1","16Sbr","","Pwalteri|HBUGUEIR_201609_2","PROASELLUS_WALTERI|HBUGUEIR_201609[A2]PWHb2","A","A2","2","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HBUGUEIR_201609","16SarDr","16SStenaR1","","Pwalteri|HBUGUEIR_201609_3","PROASELLUS_WALTERI|HBUGUEIR_201609[A3]PWHb3","A","A3","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HBUGUEIR_201609","COILKF0","COILKR3b","","Pwalteri|HBUGUEIR_201609_3","PROASELLUS_WALTERI|HBUGUEIR_201609[A3]PWHb3","A","A3","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HBUGUEIR_201609","COIPwaltF1","COIHCO2198","","Pwalteri|HBUGUEIR_201609_3","PROASELLUS_WALTERI|HBUGUEIR_201609[A3]PWHb3","A","A3","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","16SarDr","16SStenaR1","","Pwalteri|HCOLLIAS_201605_1ID","PROASELLUS_WALTERI|HCOLLIAS_201605[A1]PWHc1","A","A1","1ID","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","COILKF0","COILKR3","","Pwalteri|HCOLLIAS_201605_1ID","PROASELLUS_WALTERI|HCOLLIAS_201605[A1]PWHc1","A","A1","1ID","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","16SarDr","16SStenaR1","","Pwalteri|HCOLLIAS_201605_2","PROASELLUS_WALTERI|HCOLLIAS_201605[A2]PWHc2","A","A2","2","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","16SStenaF1","16Sbr","","Pwalteri|HCOLLIAS_201605_2","PROASELLUS_WALTERI|HCOLLIAS_201605[A2]PWHc2","A","A2","2","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","16SStenaF1","16Sbr","","Pwalteri|HCOLLIAS_201605_2","PROASELLUS_WALTERI|HCOLLIAS_201605[A2]PWHc2","A","A2","2","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","COILKF0","COILKR3","","Pwalteri|HCOLLIAS_201605_2","PROASELLUS_WALTERI|HCOLLIAS_201605[A2]PWHc2","A","A2","2","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","COILKF3","COILKR1","","Pwalteri|HCOLLIAS_201605_2","PROASELLUS_WALTERI|HCOLLIAS_201605[A2]PWHc2","A","A2","2","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","16SStenaF1","16Sbr","","Pwalteri|HCOLLIAS_201605_3","PROASELLUS_WALTERI|HCOLLIAS_201605[A3]PWHc3","A","A3","3","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","COILKF0","COILKR3","","Pwalteri|HCOLLIAS_201605_3","PROASELLUS_WALTERI|HCOLLIAS_201605[A3]PWHc3","A","A3","3","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HCOLLIAS_201605","COILKF3","COILKR1","","Pwalteri|HCOLLIAS_201605_3","PROASELLUS_WALTERI|HCOLLIAS_201605[A3]PWHc3","A","A3","3","","PROASELLUS_WALTERI","2016-07-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","16SarDr","16SStenaR1","","Pwalteri|HISSENAC_201609_1ID","PROASELLUS_WALTERI|HISSENAC_201609[A1]PWHi1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","COILKF1","COILKR1","","Pwalteri|HISSENAC_201609_1ID","PROASELLUS_WALTERI|HISSENAC_201609[A1]PWHi1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","COILKF3","COILKR1","","Pwalteri|HISSENAC_201609_1ID","PROASELLUS_WALTERI|HISSENAC_201609[A1]PWHi1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","COIStenaF1","COIHCO2198","","Pwalteri|HISSENAC_201609_1ID","PROASELLUS_WALTERI|HISSENAC_201609[A1]PWHi1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","16SarDr","16SStenaR1","","Pwalteri|HISSENAC_201609_2","PROASELLUS_WALTERI|HISSENAC_201609[A2]PWHi2","A","A2","2","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","16SStenaF1","16Sbr","","Pwalteri|HISSENAC_201609_3","PROASELLUS_WALTERI|HISSENAC_201609[A3]PWHi3","A","A3","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HISSENAC_201609","COIPwaltF1","COIHCO2198","","Pwalteri|HISSENAC_201609_3","PROASELLUS_WALTERI|HISSENAC_201609[A3]PWHi3","A","A3","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","16SarDr","16SStenaR1","","Pwalteri|HMASCAIN_201605_1ID","PROASELLUS_WALTERI|HMASCAIN_201605[A1]PWHm1","A","A1","1ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","COILKF0","COILKR3","","Pwalteri|HMASCAIN_201605_1ID","PROASELLUS_WALTERI|HMASCAIN_201605[A1]PWHm1","A","A1","1ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","COILKF3","COILKR1","","Pwalteri|HMASCAIN_201605_1ID","PROASELLUS_WALTERI|HMASCAIN_201605[A1]PWHm1","A","A1","1ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","16SStenaF1","16Sbr","","Pwalteri|HMASCAIN_201605_2ID","PROASELLUS_WALTERI|HMASCAIN_201605[A2]PWHm2","A","A2","2ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","16SStenaF1","16Sbr","","Pwalteri|HMASCAIN_201605_2ID","PROASELLUS_WALTERI|HMASCAIN_201605[A2]PWHm2","A","A2","2ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","16SarDr","16SStenaR1","","Pwalteri|HMASCAIN_201605_2ID","PROASELLUS_WALTERI|HMASCAIN_201605[A2]PWHm2","A","A2","2ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","COILKF1","COIHCO2198","","Pwalteri|HMASCAIN_201605_2ID","PROASELLUS_WALTERI|HMASCAIN_201605[A2]PWHm2","A","A2","2ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","COILKF0","COILKR2","","Pwalteri|HMASCAIN_201605_2ID","PROASELLUS_WALTERI|HMASCAIN_201605[A2]PWHm2","A","A2","2ID","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","16SarDr","16SStenaR1","","Pwalteri|HMASCAIN_201605_3","PROASELLUS_WALTERI|HMASCAIN_201605[A3]PWHm3","A","A3","3","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","COILKF0","COILKR3","","Pwalteri|HMASCAIN_201605_3","PROASELLUS_WALTERI|HMASCAIN_201605[A3]PWHm3","A","A3","3","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HMASCAIN_201605","COILKF3","COILKR1","","Pwalteri|HMASCAIN_201605_3","PROASELLUS_WALTERI|HMASCAIN_201605[A3]PWHm3","A","A3","3","","PROASELLUS_WALTERI","2016-06-01","M","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201407","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201407_D1ID","PROASELLUS_WALTERI|HYPOPRAT_201407[A1]D1","A","A1","D1ID","","PROASELLUS_WALTERI","2014-07-19","J","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201407","COILCO1490","COIPwaltR1","","Pwalteri|HYPOPRAT_201407_D1ID","PROASELLUS_WALTERI|HYPOPRAT_201407[A1]D1","A","A1","D1ID","","PROASELLUS_WALTERI","2014-07-19","J","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201407","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201407_A4","PROASELLUS_WALTERI|HYPOPRAT_201407[B1]A4","B","B1","A4","","PROASELLUS_WALTERI","2014-07-19","J","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201407","COIProaF1","COIHCO2198","","Pwalteri|HYPOPRAT_201407_A4","PROASELLUS_WALTERI|HYPOPRAT_201407[B1]A4","B","B1","A4","","PROASELLUS_WALTERI","2014-07-19","J","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201407","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201407_B4","PROASELLUS_WALTERI|HYPOPRAT_201407[B2]B4","B","B2","B4","","PROASELLUS_WALTERI","2014-07-19","J","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201407","COIProaF1","COIHCO2198","","Pwalteri|HYPOPRAT_201407_B4","PROASELLUS_WALTERI|HYPOPRAT_201407[B2]B4","B","B2","B4","","PROASELLUS_WALTERI","2014-07-19","J","M",""
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_1arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH1","CRYO","CRYO","1arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_2arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH2","CRYO","CRYO","2arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_11arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH11","CRYO","CRYO","11arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_12arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH12","CRYO","CRYO","12arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_18arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH18","CRYO","CRYO","18arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_20arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH20","CRYO","CRYO","20arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_21arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH21","CRYO","CRYO","21arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_25arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH25","CRYO","CRYO","25arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_26arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH26","CRYO","CRYO","26arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_27arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH27","CRYO","CRYO","27arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|HYPOPRAT_201409","16SProaF1","16Sbr","","Pwalteri|HYPOPRAT_201409_29arn","PROASELLUS_WALTERI|HYPOPRAT_201409[CRYO]arnPWH29","CRYO","CRYO","29arn","","PROASELLUS_WALTERI","2014-09-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"PROASELLUS_WALTERI|LAVABREI_201609","16SStenaF1","16Sbr","","Pwalteri|LAVABREI_201609_1ID","PROASELLUS_WALTERI|LAVABREI_201609[A1]PWLa1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|LAVABREI_201609","COILCO1490","COILKR3","","Pwalteri|LAVABREI_201609_1ID","PROASELLUS_WALTERI|LAVABREI_201609[A1]PWLa1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|LAVABREI_201609","COILKF3","COILKR1","","Pwalteri|LAVABREI_201609_1ID","PROASELLUS_WALTERI|LAVABREI_201609[A1]PWLa1","A","A1","1ID","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|LAVABREI_201609","16SarDr","16SStenaR1","","Pwalteri|LAVABREI_201609_2","PROASELLUS_WALTERI|LAVABREI_201609[A2]PWLa2","A","A2","2","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|LAVABREI_201609","16SStenaF1","16Sbr","","Pwalteri|LAVABREI_201609_3","PROASELLUS_WALTERI|LAVABREI_201609[A3]PWLa3","A","A3","3","","PROASELLUS_WALTERI","2016-12-01","M","M",""
"PROASELLUS_WALTERI|LEMARTIN_201407","16SProaF1","16Sbr","","Pwalteri|LEMARTIN_201407_D2ID","PROASELLUS_WALTERI|LEMARTIN_201407[A1]D2","A","A1","D2ID","","PROASELLUS_WALTERI","2014-07-22","J","M",""
