"code_chromato","num_yas","commentaire_chromato","gene","qualite_chromato","type_individu","code_ind_biomol","code_ind_tri_morpho","code_tube","num_ind_biomol","commentaire_ind","taxname","date_identification","precision_date","critere_identification","commentaire_esp_id"
"YAE196|AM4F2Aaq","YAE196","50b tres sales puis ok. 1B polym","AM4","OK","A","Aaquaticus|PLANINA_201504_6ID","ASELLUS_AQUATICUS|PLANINA_201504[A1]AAPl6","A1","6ID","","ASELLUS_AQUATICUS","2015-07-03","J","M",""
"YAE517|AM4R6Aaq","YAE517","tb","AM4","OK","A","Proasellus_etrange|SPUZANex_201107_2ID","ASELLUS_AQUATICUS|SPUZANEX_201107[2]PspSp2","2","2ID","","ASELLUS_AQUATICUS","2011-07-01","M","M",""
"YAE789|AM4F4Aaq","YAE789","tb. Idem Aaquaticus","AM4","OK","A","Akosswigi|TREBICGR_200001_2","ASELLUS_KOSSWIGI|TREBICGR_200001[A2]AKT2","A2","2","","ASELLUS_KOSSWIGI","2016-03-01","M","M",""
"YCM884|AM4R2","YCM884"," 2b polym","AM4","OK","A","BAIsp|BAIKAL5_201409_1ID","BAICALASELLUS_BAICALENSIS|BAIKAL5_201409[A1]BaspB1","A1","1ID","","BAICALASELLUS_BAICALENSIS","2014-11-01","M","M",""
"YCM978|AM4F2","YCM978","b-, 2b polym.idem YCM884","AM4","OK","A","BAIsp|BAIKAL5_201409_2ID","BAICALASELLUS_BAICALENSIS|BAIKAL5_201409[A7]BaspB2","A7","2ID","","BAICALASELLUS_BAICALENSIS","2014-11-01","M","M",""
"YCM883|AM4R2","YCM883"," 2b polym","AM4","OK","A","BAIsp|BAIKAL5B_201409_6ID","BAICALASELLUS_KOROTNEVI|BAIKAL5B_201409[A13]BaspB6","A13","6ID","","BAICALASELLUS_KOROTNEVI","2014-11-01","M","M",""
"YAD018|AM4F2","YAD018","4b incertaines","AM4","OK","A","BAIkorotnewi|BAIKAL5B_201409_2ID","BAICALASELLUS_KOROTNEVI|BAIKAL5B_201409[A14]BaKB2","A14","2ID","","BAICALASELLUS_KOROTNEVI","2014-11-01","M","M",""
"YAD442|AM4R2","YAD442","tb","AM4","OK","A","BAIkorotnewi|BAIKAL5B_201409_2ID","BAICALASELLUS_KOROTNEVI|BAIKAL5B_201409[A14]BaKB2","A14","2ID","","BAICALASELLUS_KOROTNEVI","2014-11-01","M","M",""
"YCM291|AM4F4","YCM291","tb, 1b polym","AM4","OK","A","Bcomasi|FRIES_200906_1ID","BRAGASELLUS_COMASI|FRIES_200906[1.]BCF1","1.","1ID","","BRAGASELLUS_COMASI","2009-07-28","J","M",""
"YAC971|AM4F2","YAC971","7b polym","AM4","OK","A","Bcomasi|LAFOZ_200906_2ID","BRAGASELLUS_COMASI|LAFOZ_200906[2.]BCT2","2.","2ID","","BRAGASELLUS_COMASI","2009-07-28","J","M",""
"YCM318|AM4R5","YCM318","tb, 1b polym","AM4","OK","A","Bcomasi|LAFOZ_200906_2ID","BRAGASELLUS_COMASI|LAFOZ_200906[2.]BCT2","2.","2ID","","BRAGASELLUS_COMASI","2009-07-28","J","M",""
"YCM198|AM4R1","YCM198","tb","AM4","OK","A","Bcomasi|PENDONES_200906_1ID","BRAGASELLUS_COMASI|PENDONES_200906[1.]BCN1","1.","1ID","","BRAGASELLUS_COMASI","2009-07-27","J","M",""
"YCM312|AM4F4","YCM312","tb, 2b polym","AM4","OK","A","Bcomasi|PENDONES_200906_1ID","BRAGASELLUS_COMASI|PENDONES_200906[1.]BCN1","1.","1ID","","BRAGASELLUS_COMASI","2009-07-27","J","M",""
"YCM321|AM4R5","YCM321","tb, 1b polym","AM4","OK","A","Bescolai|YUSOREIN_200906_1ID","BRAGASELLUS_ESCOLAI|YUSOREIN_200906[1.]BEY1","1.","1ID","","BRAGASELLUS_ESCOLAI","2009-07-24","J","M",""
"YCM300|AM4R5","YCM300","tb","AM4","OK","A","Bescolai|YUSOREIN_200906_4ID","BRAGASELLUS_ESCOLAI|YUSOREIN_200906[2.]BEY4","2.","4ID","","BRAGASELLUS_ESCOLAI","2009-07-24","J","M",""
"YCM301|AM4R5","YCM301","b+","AM4","OK","A","Bfrontellum|ABOIM_201010_1ID","BRAGASELLUS_FRONTELLUM|ABOIM_201010[1]BFA1","1","1ID","","BRAGASELLUS_FRONTELLUM","2010-12-01","M","M",""
"YCM276|AM4F4","YCM276","b, 4b polym","AM4","OK","A","Blagari|ALBENTOS_200910_1ID","BRAGASELLUS_LAGARI|ALBENTOS_200910[3]BLaA1","3","1ID","","BRAGASELLUS_LAGARI","2010-05-18","J","M",""
"YCM340|AM4R6","YCM340","tb","AM4","OK","A","Blagari|ALBENTOS_200910_1ID","BRAGASELLUS_LAGARI|ALBENTOS_200910[3]BLaA1","3","1ID","","BRAGASELLUS_LAGARI","2010-05-18","J","M",""
"YCM201|AM4F2","YCM201","75b dbles puis tb. 6B polym","AM4","OK","A","Blagari|CASCAN2_200910_1ID","BRAGASELLUS_LAGARI|CASCAN2_200910[1]BLaR1","1","1ID","","BRAGASELLUS_LAGARI","2010-05-14","J","M",""
"YCM193|AM4R1","YCM193","tb","AM4","OK","A","Blagari|MEREMIL_200910_1ID","BRAGASELLUS_LAGARI|MEREMIL_200910[1]BLaF1","1","1ID","","BRAGASELLUS_LAGARI","2010-05-14","J","M",""
"YCM195|AM4R1","YCM195","tb","AM4","OK","A","Blagari|SUMIDORS_200910_1ID","BRAGASELLUS_LAGARI|SUMIDORS_200910[1']BLaS1","1'","1ID","","BRAGASELLUS_LAGARI","2010-03-26","J","M",""
"YCM328|AM4R2","YCM328","tb","AM4","OK","A","Blagari|TRILLO_200910_1ID","BRAGASELLUS_LAGARI|TRILLO_200910[1]BLaT1","1","1ID","","BRAGASELLUS_LAGARI","2010-05-10","J","M",""
"YAD019|AM4F2","YAD019","1b incertaine","AM4","OK","A","Blagarioides|LAALFRAN_201300_2","BRAGASELLUS_LAGARIOIDES|LAALFRAN_201300[1]BLL2","1","2","","BRAGASELLUS_LAGARIOIDES","2014-04-01","M","M",""
"YCM278|AM4F4","YCM278","b, 5b polym","AM4","OK","A","Blagarioides|RUDRON_201010_1ID","BRAGASELLUS_LAGARIOIDES|RUDRON_201010[1]BLR1","1","1ID","","BRAGASELLUS_LAGARIOIDES","2010-12-08","J","M",""
"YAD500|AM4F2","YAD500","1b incertaine","AM4","OK","A","Bmolinai|VALPORQU_201010_1ID","BRAGASELLUS_MOLINAI|VALPORQU_201010[1]BMoV1","1","1ID","","BRAGASELLUS_MOLINAI","2010-12-08","J","M",""
"YAD498|AM4F2","YAD498","2b polym","AM4","OK","A","Bnsp|CONCHA_201010_1ID","BRAGASELLUS_N_SP|CONCHA_201010[3]BspC1","3","1ID","FRAGMENT MALE MONTE","BRAGASELLUS_N_SP","2010-12-01","M","M",""
"YAD692|AM4R2","YAD692","4b polym + 1b incertaine","AM4","OK","A","Bnsp|CONCHA_201010_1ID","BRAGASELLUS_N_SP|CONCHA_201010[3]BspC1","3","1ID","FRAGMENT MALE MONTE","BRAGASELLUS_N_SP","2010-12-01","M","M",""
"YCM224|AM4F2","YCM224","90b trop sales puis tb. 1B polym","AM4","OK","A","Bpeltatus|MEZIO_201010_1ID","BRAGASELLUS_PELTATUS|MEZIO_201010[1]BPM1","1","1ID","","BRAGASELLUS_PELTATUS","2010-12-08","J","M",""
"YCM207|AM4F2","YCM207","1B polym","AM4","OK","A","Brouchi|DEVAPANE_200906_1ID","BRAGASELLUS_ROUCHI|DEVAPANE_200906[1.]BRD1","1.","1ID","","BRAGASELLUS_ROUCHI","2009-07-24","J","M",""
"YCM296|AM4R5","YCM296","tb, 1b polym","AM4","OK","A","Brouchi|DEVAPANE_200906_1ID","BRAGASELLUS_ROUCHI|DEVAPANE_200906[1.]BRD1","1.","1ID","","BRAGASELLUS_ROUCHI","2009-07-24","J","M",""
"YCM292|AM4R5","YCM292","tb","AM4","OK","A","Bstocki|CONCHA_201010_1ID","BRAGASELLUS_STOCKI|CONCHA_201010[1]BSkC1","1","1ID","","BRAGASELLUS_STOCKI","2010-12-01","M","M",""
"YCM103|AM4F2","YCM103","tb","AM4","OK","A","CAEkenki|PIMMIT1_200902_2ID","CAECIDOTEA_KENKI|PIMMIT1_200902[1]CKF2","1","2ID","","CAECIDOTEA_KENKI","2009-02-01","M","M",""
"YCM290|AM4F4","YCM290","tb","AM4","OK","A","Cbodoni|ANNA_200904_1ID","CHTHONASELLUS_BODONI|ANNA_200904[1]ChBA1","1","1ID","","CHTHONASELLUS_BODONI","2009-04-01","M","M",""
"YCM180|AM4R1","YCM180","210b sales, 1b polym","AM4","OK","A","Cbodoni|ANNA_200904_2ID","CHTHONASELLUS_BODONI|ANNA_200904[2]ChBA2","2","2ID","","CHTHONASELLUS_BODONI","2009-04-01","M","M",""
"YCM249|AM4R6","YCM249","tb","AM4","OK","A","Cbodoni|CHIUPESI_200908_1ID","CHTHONASELLUS_BODONI|CHIUPESI_200908[1]CHBP1","1","1ID","","CHTHONASELLUS_BODONI","2009-10-01","M","M",""
"YCM754|AM4R5","YCM754","1bulle, 1b polym","AM4","OK","A","Gheyli|ANDILLE2_201209_1ID","GALLASELLUS_HEILYI|ANDILLE2_201209[1]GH2A1","1","1ID","","GALLASELLUS_HEILYI","2013-04-01","M","M",""
"YCM217|AM4F2","YCM217","tb","AM4","OK","A","Gheyli|FONTROI_200812_1ID","GALLASELLUS_HEILYI|FONTROI_200812[1]GHR1","1","1ID","","GALLASELLUS_HEILYI","2008-12-01","M","M",""
"YCM102|AM4F2","YCM102","Un peu sale, 1b polym","AM4","OK","A","Gheyli|PUITD_200912_1ID","GALLASELLUS_HEILYI|PUITD_200912[1]GHT1","1","1ID","","GALLASELLUS_HEILYI","2010-01-01","M","M",""
"YCM752|AM4R5","YCM752","1bulle","AM4","OK","A","GnspRabier|PUYRABIE_201404_1ID","GALLASELLUS_N_SP_RABIER|PUYRABIE_201404[A1]GspPu1","A1","1ID","","GALLASELLUS_N_SP_RABIER","2014-04-14","J","M",""
"YCM753|AM4R5","YCM753","1bulle, 2b polym","AM4","OK","A","GspA|PTSUREAU_201403_1ID","GALLASELLUS_SP_A|PTSUREAU_201403[A1]GspPs1","A1","1ID","","GALLASELLUS_SP_A","2014-03-04","J","M",""
"YAF309|AM4F2","YAF309","tb","AM4","OK","A","LIRhargeri|JOHNSOSP_201606_1ID","LIRCEUS_HARGERI|JOHNSOSP_201606[A1]LiHJ1","A1","1ID","","LIRCEUS_HARGERI","2016-07-01","M","M",""
"YAF325|AM4F2","YAF325","tb, mais j aurai du seqcer en R2","AM4","OK","A","LIRhargeri|JOHNSOSP_201606_2ID","LIRCEUS_HARGERI|JOHNSOSP_201606[A2]LiHJ2","A2","2ID","","LIRCEUS_HARGERI","2016-07-01","M","M",""
"YAF310|AM4F2","YAF310","tb","AM4","OK","A","LIRhoppinae|GREATHSP_201606_1ID","LIRCEUS_HOPPINAE|GREATHSP_201606[A1]LiHoG1","A1","1ID","","LIRCEUS_HOPPINAE","2016-07-01","M","M",""
"YAF326|AM4F2","YAF326","tb, mais j aurai du seqcer en R2","AM4","OK","A","LIRhoppinae|GREATHSP_201606_2","LIRCEUS_HOPPINAE|GREATHSP_201606[A2]LiHoG2","A2","2","","LIRCEUS_HOPPINAE","2016-07-01","M","M",""
"YCM167|AM4R1","YCM167","160b sales, puis tb, 7b polym","AM4","OK","A","Palbigensis|LAUZIE_200804_2ID","PROASELLUS_ALBIGENSIS|LAUZIE_200804[1]PAL2","1","2ID","","PROASELLUS_ALBIGENSIS","2008-04-02","J","M",""
"YAD606|AM4R1","YAD606","tb","AM4","OK","A","Panophtalmus|BERANE2_201107_1ID","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107[1]PAnBe1","1","1ID","","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM783|AM4F2","YCM783","Moyen, 8b polym","AM4","OK","A","Panophtalmus|BERANE2_201107_1ID","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107[1]PAnBe1","1","1ID","","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM887|AM4R6","YCM887"," 1b polym","AM4","OK","A","Panophtalmus|BERANE2_201107_2ID","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS|BERANE2_201107[2]PAnBe2","2","2ID","","PROASELLUS_ANOPHTALMUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM815|AM4R1","YCM815","tb, 1b polym","AM4","OK","A","Panophtalmusdalmatinus|MOCILJSK_201107_1ID","PROASELLUS_ANOPHTALMUS_DALMATINUS|MOCILJSK_201107[1]PAnM1","1","1ID","","PROASELLUS_ANOPHTALMUS_DALMATINUS","2011-07-01","M","M",""
"YAD456|AM4F4","YAD456","3b polym","AM4","OK","A","Panophtalmuslongisetus|SNJETICA_201107_1ID","PROASELLUS_ANOPHTALMUS_LONGISETUS|SNJETICA_201107[1]PAnSn1","1","1ID","","PROASELLUS_ANOPHTALMUS_LONGISETUS","2011-07-01","M","M",""
"YCM817|AM4R1","YCM817","2b polym","AM4","OK","A","Panophtalmuslongisetus|SNJETICA_201107_1ID","PROASELLUS_ANOPHTALMUS_LONGISETUS|SNJETICA_201107[1]PAnSn1","1","1ID","","PROASELLUS_ANOPHTALMUS_LONGISETUS","2011-07-01","M","M",""
"YAD515|AM4R6","YAD515","2b polym","AM4","OK","A","Panophtalmusrascicus|SOPOCANI_201107_1ID","PROASELLUS_ANOPHTALMUS_RASCICUS|SOPOCANI_201107[1]PAnSo1","1","1ID","","PROASELLUS_ANOPHTALMUS_RASCICUS","2011-10-01","M","M",""
"YCM784|AM4F2","YCM784","3b polym","AM4","OK","A","Panophtalmusrascicus|SOPOCANI_201107_1ID","PROASELLUS_ANOPHTALMUS_RASCICUS|SOPOCANI_201107[1]PAnSo1","1","1ID","","PROASELLUS_ANOPHTALMUS_RASCICUS","2011-10-01","M","M",""
"YAD453|AM4R6","YAD453","1b polym","AM4","OK","A","Panophtalmusrascicus|SOPOCANI_201107_2ID","PROASELLUS_ANOPHTALMUS_RASCICUS|SOPOCANI_201107[2]PAnSo2","2","2ID","","PROASELLUS_ANOPHTALMUS_RASCICUS","2011-10-01","M","M",""
"YCM819|AM4F2","YCM819","3b polym","AM4","OK","A","Panophtalmusrhausinus|ROZAT_201107_1ID","PROASELLUS_ANOPHTALMUS_RHAUSINUS|ROZAT_201107[1]PAnR1","1","1ID","","PROASELLUS_ANOPHTALMUS_RHAUSINUS","2011-07-01","M","M",""
"YAD454|AM4R6","YAD454","tb","AM4","OK","A","Panophtalmusrhausinus|ROZAT_201107_2ID","PROASELLUS_ANOPHTALMUS_RHAUSINUS|ROZAT_201107[2]PAnR2","2","2ID","","PROASELLUS_ANOPHTALMUS_RHAUSINUS","2011-07-01","M","M",""
"YAD143|AM4F2","YAD143","7b polym + 2b incertaines","AM4","OK","A","Panophtalmus|BREGAVE_201009_1ID","PROASELLUS_ANOPHTALMUS|BREGAVE_201009[1]PAnS1","1","1ID","","PROASELLUS_ANOPHTALMUS","2010-11-01","M","M",""
"YAD542|AM4R6","YAD542","5b polym + 2b incertaines","AM4","OK","A","Panophtalmus|BREGAVE_201009_1ID","PROASELLUS_ANOPHTALMUS|BREGAVE_201009[1]PAnS1","1","1ID","","PROASELLUS_ANOPHTALMUS","2010-11-01","M","M",""
"YCM801|AM4R1","YCM801","7b polym","AM4","OK","A","Panophtalmus|BREGAVE_201009_1ID","PROASELLUS_ANOPHTALMUS|BREGAVE_201009[1]PAnS1","1","1ID","","PROASELLUS_ANOPHTALMUS","2010-11-01","M","M",""
"YAD005|AM4R6","YAD005","3b incertaines","AM4","OK","A","Panophtalmus|DATLO_201408_2ID","PROASELLUS_ANOPHTALMUS|DATLO_201408[A1]PAnDa2","A1","2ID","","PROASELLUS_ANOPHTALMUS","2014-12-01","M","M",""
"YAD005|AM4F4","YAD005","2b incertaines","AM4","OK","A","Panophtalmus|DATLO_201408_2ID","PROASELLUS_ANOPHTALMUS|DATLO_201408[A1]PAnDa2","A1","2ID","","PROASELLUS_ANOPHTALMUS","2014-12-01","M","M",""
"YAD006|AM4F2","YAD006","5b incertaines","AM4","OK","A","Panophtalmus|DATLO_201408_3","PROASELLUS_ANOPHTALMUS|DATLO_201408[A2]PAnDa3","A2","3","","PROASELLUS_ANOPHTALMUS","2014-12-01","M","M",""
"YAD006|AM4R2","YAD006","tb","AM4","OK","A","Panophtalmus|DATLO_201408_3","PROASELLUS_ANOPHTALMUS|DATLO_201408[A2]PAnDa3","A2","3","","PROASELLUS_ANOPHTALMUS","2014-12-01","M","M",""
"YCM792|AM4R1","YCM792","1b polym","AM4","OK","A","Panophtalmus|GOJAKOVI_201107_1ID","PROASELLUS_ANOPHTALMUS|GOJAKOVI_201107[1]PAnG1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YAE315|AM4R6","YAE315","tb","AM4","OK","A","Panophtalmus|GROMACA_201408_4ID","PROASELLUS_ANOPHTALMUS|GROMACA_201408[A1]PAnGr4","A1","4ID","","PROASELLUS_ANOPHTALMUS","2015-03-01","M","M",""
"YAE312|AM4F2","YAE312","tb","AM4","OK","A","Panophtalmus|GROMACA_201408_5","PROASELLUS_ANOPHTALMUS|GROMACA_201408[A2]PAnGr5","A2","5","","PROASELLUS_ANOPHTALMUS","2015-03-01","M","M",""
"YCM785|AM4F2","YCM785","tb","AM4","OK","A","Panophtalmus|KRENICA_201107_1ID","PROASELLUS_ANOPHTALMUS|KRENICA_201107[1]PAnKe1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM812|AM4R2","YCM812","tb","AM4","OK","A","Panophtalmus|LJUTASPR_201107_1ID","PROASELLUS_ANOPHTALMUS|LJUTASPR_201107[1]PAnL1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YAD452|AM4F4","YAD452","tb","AM4","OK","A","Panophtalmus|LJUTASPR_201107_2ID","PROASELLUS_ANOPHTALMUS|LJUTASPR_201107[2]PAnL2","2","2ID","","PROASELLUS_ANOPHTALMUS","2012-09-01","M","M",""
"YCM794|AM4R1","YCM794","tb","AM4","OK","A","Panophtalmus|MALENIC2_201107_1ID","PROASELLUS_ANOPHTALMUS|MALENIC2_201107[1]PAnMa1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YAE785|AM4F2","YAE785","tb","AM4","OK","A","Panophtalmus|MANITPEC_201509_1ID","PROASELLUS_ANOPHTALMUS|MANITPEC_201509[A1]PAnMc1","A1","1ID","","PROASELLUS_ANOPHTALMUS","2016-03-01","M","M",""
"YAE787|AM4R6","YAE787","1b polym","AM4","OK","A","Panophtalmus|MANITPEC_201509_3","PROASELLUS_ANOPHTALMUS|MANITPEC_201509[A3]PAnMc3","A3","3","","PROASELLUS_ANOPHTALMUS","2016-03-01","M","M",""
"YCM787|AM4R1","YCM787","tb","AM4","OK","A","Panophtalmus|MILJACKA_201107_1ID","PROASELLUS_ANOPHTALMUS|MILJACKA_201107[1]PAnMi1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM814|AM4R1","YCM814","tb","AM4","OK","A","Panophtalmus|MORAICA_201107_1ID","PROASELLUS_ANOPHTALMUS|MORAICA_201107[1]PAnMo1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM796|AM4R2","YCM796","tb","AM4","OK","A","Panophtalmus|ORLOVAC_201107_1ID","PROASELLUS_ANOPHTALMUS|ORLOVAC_201107[1]PAnO1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM891|AM4F4","YCM891"," 1b polym","AM4","OK","A","Panophtalmus|PLATSPRI_201107_1ID","PROASELLUS_ANOPHTALMUS|PLATSPRI_201107[1]PAnPl1","1","1ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YAD514|AM4F4","YAD514","9b polym","AM4","OK","A","Panophtalmus|PLATSPRI_201107_2ID","PROASELLUS_ANOPHTALMUS|PLATSPRI_201107[2]PAnPl2","2","2ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM789|AM4R1","YCM789","9b polym","AM4","OK","A","Panophtalmus|PLATSPRI_201107_2ID","PROASELLUS_ANOPHTALMUS|PLATSPRI_201107[2]PAnPl2","2","2ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YCM798|AM4R1","YCM798","tb","AM4","OK","A","Panophtalmus|SPUZSPRI_201107_2ID","PROASELLUS_ANOPHTALMUS|SPUZSPRI_201107[2]PAnSp2","2","2ID","","PROASELLUS_ANOPHTALMUS","2011-09-01","M","M",""
"YAD003|AM4F2","YAD003","6b incertaines","AM4","OK","A","Panophtalmus|STUDENCI_201404_1ID","PROASELLUS_ANOPHTALMUS|STUDENCI_201404[A1]PAnSt1","A1","1ID","","PROASELLUS_ANOPHTALMUS","2014-09-01","M","M",""
"YAD003|AM4R2","YAD003","tb","AM4","OK","A","Panophtalmus|STUDENCI_201404_1ID","PROASELLUS_ANOPHTALMUS|STUDENCI_201404[A1]PAnSt1","A1","1ID","","PROASELLUS_ANOPHTALMUS","2014-09-01","M","M",""
"YAD004|AM4R6","YAD004","1b incertaines","AM4","OK","A","Panophtalmus|STUDENCI_201404_3ID","PROASELLUS_ANOPHTALMUS|STUDENCI_201404[A3]PAnSt3","A3","3ID","","PROASELLUS_ANOPHTALMUS","2014-09-01","M","M",""
"YAD004|AM4F4","YAD004","1b incertaine","AM4","OK","A","Panophtalmus|STUDENCI_201404_3ID","PROASELLUS_ANOPHTALMUS|STUDENCI_201404[A3]PAnSt3","A3","3ID","","PROASELLUS_ANOPHTALMUS","2014-09-01","M","M",""
"YCM175|AM4R1","YCM175","130b sales, puis tb, 2b polym","AM4","OK","A","Paquaecalidae|PEAUXCH_200811_1","PROASELLUS_AQUAECALIDAE|PEAUXCH_200811[A]PSAP1","A","1","","PROASELLUS_AQUAECALIDAE","2008-11-01","M","M",""
"YCM140|AM4F2","YCM140","tb","AM4","OK","A","Paragonensis|AQUERRET_200906_1ID","PROASELLUS_ARAGONENSIS|AQUERRET_200906[1.]PArA1","1.","1ID","","PROASELLUS_ARAGONENSIS","2009-07-23","J","M",""
"YCM101|AM4F2","YCM101","660b SALES puis b","AM4","OK","A","Paragonensis|BURGUI_200906_1ID","PROASELLUS_ARAGONENSIS|BURGUI_200906[1.]PArE1","1.","1ID","","PROASELLUS_ARAGONENSIS","2009-07-21","J","M",""
"YCM194|AM4R1","YCM194","tb","AM4","OK","A","Paragonensis|BURGUI_200906_1ID","PROASELLUS_ARAGONENSIS|BURGUI_200906[1.]PArE1","1.","1ID","","PROASELLUS_ARAGONENSIS","2009-07-21","J","M",""
"YAC948|AM4R7","YAC948","petit slip, 12b polym","AM4","OK","A","Parnautoviciarnautovici|OSOJ1_200909_1ID","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI|OSOJ1_200909[1]PAaD1","1","1ID","","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI","2010-01-01","M","M",""
"YAC948|AM4F4","YAC948","500b tb puis moy, stop a 570e base","AM4","OK","A","Parnautoviciarnautovici|OSOJ1_200909_1ID","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI|OSOJ1_200909[1]PAaD1","1","1ID","","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI","2010-01-01","M","M",""
"YAC949|AM4R6","YAC949","gros slip, bcp b polym","AM4","OK","A","Parnautoviciarnautovici|OSOJ1_200909_1ID","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI|OSOJ1_200909[1]PAaD1","1","1ID","","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI","2010-01-01","M","M",""
"YCM146|AM4F2","YCM146","180b SALES, 8b polym","AM4","OK","A","Parnautoviciarnautovici|OSOJ1_200909_1ID","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI|OSOJ1_200909[1]PAaD1","1","1ID","","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI","2010-01-01","M","M",""
"YCM179|AM4R1","YCM179","170b SALES, 9b polym","AM4","OK","A","Parnautoviciarnautovici|TRPEJCA_200909_1ID","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI|TRPEJCA_200909[1]PAaT1","1","1ID","","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI","2010-01-01","M","M",""
"YCM279|AM4F4","YCM279","tb, 2b polym","AM4","OK","A","Parnautoviciarnautovici|VELIDAB_200909_1ID","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI|VELIDAB_200909[1]PAaV1","1","1ID","","PROASELLUS_ARNAUTOVICI_ARNAUTOVICI","2010-01-01","M","M",""
"YCM248|AM4R7","YCM248","sale, petit slip 4b polym","AM4","OK","A","Passaforensis|ASSAFORA_201010_1ID","PROASELLUS_ASSAFORENSIS|ASSAFORA_201010[1]PAsA1","1","1ID","","PROASELLUS_ASSAFORENSIS","2010-11-30","J","M",""
"YCM871|AM4R2","YCM871"," 1b polym","AM4","OK","A","Pcoxalis|STENSAN_200811_2ID","PROASELLUS_BANYULENSIS_BANYULENSIS|STENSAN_200811[1]PCoSt2","1","2ID","","PROASELLUS_BANYULENSIS_BANYULENSIS","2009-07-17","J","AMP",""
"YAD942|AM4F2","YAD942","tb","AM4","OK","A","Pbanyulensis_polychaetus|FIUSARNOI_201503_1ID","PROASELLUS_BANYULENSIS_POLYCHAETUS|FIUSARNO_201503[A1]PCoFi1","A1","1ID","","PROASELLUS_BANYULENSIS_POLYCHAETUS","2015-06-01","M","M",""
"YCM118|AM4F2","YCM118","6b polym","AM4","OK","A","Pbardaunii|QATTINE_201010_1ID","PROASELLUS_BARDAUNII|QATTINE_201010[2]PBaH1","2","1ID","","PROASELLUS_BARDAUNII","2010-12-01","M","M",""
"YCM159|AM4F2","YCM159","200b sales, 6b polym","AM4","OK","A","Pbellesi|TURON_200910_1ID","PROASELLUS_BELLESI|TURON_200910[1v]PBlT1","1v","1ID","","PROASELLUS_BELLESI","2010-06-16","J","M",""
"YCM252|AM4R6","YCM252","SLIP, 5b polym, moy a partir 570e base","AM4","OK","A","Pberoni|ASINAIA_200810_1ID","PROASELLUS_BERONI|ASINAIA_200810[A1]PBeN1","A1","1ID","","PROASELLUS_BERONI","2008-10-08","J","M",""
"YCM253|AM4R6","YCM253","tb","AM4","OK","A","Pboui|SAUVEGAR_000000_1ID","PROASELLUS_BOUI|SAUVEGAR_000000[Z]PBS1","Z","1ID","","PROASELLUS_BOUI","2007-12-01","M","M",""
"YAD518|AM4R1","YAD518","1b polym","AM4","OK","A","PcantabricusAFF|CUBIO_201110_1ID","PROASELLUS_CANTABRICUS_AFF|CUBIO_201110[1]PCanC1","1","1ID","","PROASELLUS_CANTABRICUS_AFF","2012-01-01","M","M","PAS DE LAME MONTEE POUR LE LOT AU QUEL APPARTIENT CET INDIVIDU"
"YAD693|AM4F4","YAD693","tb","AM4","OK","A","Pcantabricus|BECERRAL_201110_1ID","PROASELLUS_CANTABRICUS|BECERRAL_201110[1]PCanB1","1","1ID","","PROASELLUS_CANTABRICUS","2012-01-01","M","M",""
"YAD476|AM4R1","YAD476","tb","AM4","OK","A","Pcantabricus|BECERRAL_201110_3ID","PROASELLUS_CANTABRICUS|BECERRAL_201110[3]PCanB3","3","3ID","","PROASELLUS_CANTABRICUS","2012-01-01","M","M",""
"YCM786|AM4R2","YCM786","tb","AM4","OK","A","Pcantabricus|CHICO_201110_1ID","PROASELLUS_CANTABRICUS|CHICO_201110[1]PCanCh1","1","1ID","","PROASELLUS_CANTABRICUS","2011-01-01","M","M",""
