"code_station","lat_deg_dec","long_deg_dec","code_sqc_ass_ext","code_sqc_ass_ext_alignement","statut_sqc_ass","date_creation_sqc_ass_ext","taxname_sqc","date_identification_sqc_ass","gene"
"KASSEL","51.305","9.457","Aaquaticus|KASSEL_000000_0_AY531783|NCBI","Aaquaticus|KASSEL_000000_0_AY531783|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KASSEL","51.305","9.457","Aaquaticus|KASSEL_000000_0_AY531784|NCBI","Aaquaticus|KASSEL_000000_0_AY531784|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KASSEL","51.305","9.457","Aaquaticus|KASSEL_000000_0_DQ144746|NCBI","Aaquaticus|KASSEL_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"KASTORI","40.516","21.254","Aaquaticus|KASTORI_000000_0_DQ144855|NCBI","Aaquaticus|KASTORI_000000_0_DQ144855|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KASTORI","40.516","21.254","Aaquaticus|KASTORI_000000_0_DQ144856|NCBI","Aaquaticus|KASTORI_000000_0_DQ144856|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KAVARKRI","40.77218","27.05895","Aaquaticus|KAVARKRI_000000_0_KR921844|NCBI","Aaquaticus|KAVARKRI_000000_0_KR921844|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KEILARIV","59.12822","24.79094","Aaquaticus|KEILARIV_000000_0_KR921767|NCBI","Aaquaticus|KEILARIV_000000_0_KR921767|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KEILARIV","59.12822","24.79094","Aaquaticus|KEILARIV_000000_0_KR921768|NCBI","Aaquaticus|KEILARIV_000000_0_KR921768|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KEILARIV","59.12822","24.79094","Aaquaticus|KEILARIV_000000_0_KR921769|NCBI","Aaquaticus|KEILARIV_000000_0_KR921769|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KHARKIV","50.039","36.162","Aaquaticus|KHARKIV_000000_0_DQ144738|NCBI","Aaquaticus|KHARKIV_000000_0_DQ144738|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"KHARKIV","50.039","36.162","Aaquaticus|KHARKIV_000000_0_DQ144823|NCBI","Aaquaticus|KHARKIV_000000_0_DQ144823|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KHARKIV","50.039","36.162","Aaquaticus|KHARKIV_000000_0_DQ144824|NCBI","Aaquaticus|KHARKIV_000000_0_DQ144824|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KHARKIV","50.039","36.162","Aaquaticus|KHARKIV_000000_0_DQ144825|NCBI","Aaquaticus|KHARKIV_000000_0_DQ144825|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KHARKIV","50.039","36.162","Aaquaticus|KHARKIV_000000_0_DQ144826|NCBI","Aaquaticus|KHARKIV_000000_0_DQ144826|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KIEVSKY","51.06757","30.39074","Aaquaticus|KIEVSKY_000000_0_KR921851|NCBI","Aaquaticus|KIEVSKY_000000_0_KR921851|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KIEVSKY","51.06757","30.39074","Aaquaticus|KIEVSKY_000000_0_KR921852|NCBI","Aaquaticus|KIEVSKY_000000_0_KR921852|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KNUTERSS","60.33194","25.23333","Aaquaticus|KNUTERSS_000000_0_KR921773|NCBI","Aaquaticus|KNUTERSS_000000_0_KR921773|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOCEVJE1","45.639","14.863","Aaquaticus|KOCEVJE1_000000_0_AY531769|NCBI","Aaquaticus|KOCEVJE1_000000_0_AY531769|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOCEVJE1","45.639","14.863","Aaquaticus|KOCEVJE1_000000_0_AY531770|NCBI","Aaquaticus|KOCEVJE1_000000_0_AY531770|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOCEVJE1","45.639","14.863","Aaquaticus|KOCEVJE1_000000_0_AY531771|NCBI","Aaquaticus|KOCEVJE1_000000_0_AY531771|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOCEVJE2","45.639","14.863","Aaquaticus|KOCEVJE2_000000_0_AY531772|NCBI","Aaquaticus|KOCEVJE2_000000_0_AY531772|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOCEVJE2","45.639","14.863","Aaquaticus|KOCEVJE2_000000_0_AY531773|NCBI","Aaquaticus|KOCEVJE2_000000_0_AY531773|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOCEVJE2","45.639","14.863","Aaquaticus|KOCEVJE2_000000_0_AY531774|NCBI","Aaquaticus|KOCEVJE2_000000_0_AY531774|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KONKARIV","47.69575","35.5792","Aaquaticus|KONKARIV_000000_0_KR921852|NCBI","Aaquaticus|KONKARIV_000000_0_KR921852|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOPALINO","54.79603","17.83818","Aaquaticus|KOPALINO_000000_0_KR921751|NCBI","Aaquaticus|KOPALINO_000000_0_KR921751|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"KOROSTIA","51.2515","25.9469","Aaquaticus|KOROSTIA_000000_0_KR921849|NCBI","Aaquaticus|KOROSTIA_000000_0_KR921849|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOZJAK","41.059","21.041","Aaquaticus|KOZJAK_000000_0_DQ144749|NCBI","Aaquaticus|KOZJAK_000000_0_DQ144749|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"KOZJAK","41.059","21.041","Aaquaticus|KOZJAK_000000_0_DQ144870|NCBI","Aaquaticus|KOZJAK_000000_0_DQ144870|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KOZJAK","41.059","21.041","Aaquaticus|KOZJAK_000000_0_DQ144871|NCBI","Aaquaticus|KOZJAK_000000_0_DQ144871|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ799995|NCBI","Aaquaticus|KRANKESC_000000_0_FJ799995|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ799996|NCBI","Aaquaticus|KRANKESC_000000_0_FJ799996|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ799997|NCBI","Aaquaticus|KRANKESC_000000_0_FJ799997|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ799998|NCBI","Aaquaticus|KRANKESC_000000_0_FJ799998|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ799999|NCBI","Aaquaticus|KRANKESC_000000_0_FJ799999|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ800000|NCBI","Aaquaticus|KRANKESC_000000_0_FJ800000|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ800001|NCBI","Aaquaticus|KRANKESC_000000_0_FJ800001|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESC","55.695","13.407","Aaquaticus|KRANKESC_000000_0_FJ800002|NCBI","Aaquaticus|KRANKESC_000000_0_FJ800002|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESR","55.695","13.407","Aaquaticus|KRANKESR_000000_0_FJ799997|NCBI","Aaquaticus|KRANKESR_000000_0_FJ799997|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESR","55.695","13.407","Aaquaticus|KRANKESR_000000_0_FJ800003|NCBI","Aaquaticus|KRANKESR_000000_0_FJ800003|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESR","55.695","13.407","Aaquaticus|KRANKESR_000000_0_FJ800004|NCBI","Aaquaticus|KRANKESR_000000_0_FJ800004|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRANKESR","55.695","13.407","Aaquaticus|KRANKESR_000000_0_FJ800005|NCBI","Aaquaticus|KRANKESR_000000_0_FJ800005|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRKA","45.823","15.193","Aaquaticus|KRKA_000000_0_AY531785|NCBI","Aaquaticus|KRKA_000000_0_AY531785|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRKA","45.823","15.193","Aaquaticus|KRKA_000000_0_AY531786|NCBI","Aaquaticus|KRKA_000000_0_AY531786|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KRKA","45.823","15.193","Aaquaticus|KRKA_000000_0_DQ144741|NCBI","Aaquaticus|KRKA_000000_0_DQ144741|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"KRSKA","45.89","14.776","Aaquaticus|KRSKA_000000_0_AY531821|NCBI","Aaquaticus|KRSKA_000000_0_AY531821|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KULLAVER","58.82635","26.66139","Aaquaticus|KULLAVER_000000_0_KR921764|NCBI","Aaquaticus|KULLAVER_000000_0_KR921764|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KULLAVER","58.82635","26.66139","Aaquaticus|KULLAVER_000000_0_KR921765|NCBI","Aaquaticus|KULLAVER_000000_0_KR921765|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KULLAVER","58.82635","26.66139","Aaquaticus|KULLAVER_000000_0_KR921766|NCBI","Aaquaticus|KULLAVER_000000_0_KR921766|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KVETCHA","54.70102","28.3016","Aaquaticus|KVETCHA_000000_0_KR921758|NCBI","Aaquaticus|KVETCHA_000000_0_KR921758|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"KVETCHA","54.70102","28.3016","Aaquaticus|KVETCHA_000000_0_KR921760|NCBI","Aaquaticus|KVETCHA_000000_0_KR921760|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LACUPITE","57.0566","23.31405","Aaquaticus|LACUPITE_000000_0_KR921780|NCBI","Aaquaticus|LACUPITE_000000_0_KR921780|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LECAVARI","56.50684","24.39795","Aaquaticus|LECAVARI_000000_0_KR921783|NCBI","Aaquaticus|LECAVARI_000000_0_KR921783|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LECAVARI","56.50684","24.39795","Aaquaticus|LECAVARI_000000_0_KR921784|NCBI","Aaquaticus|LECAVARI_000000_0_KR921784|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LIMANUSP","43.812436","28.517094","Aaquaticus|LIMANUSP_000000_0_KJ676729|NCBI","Aaquaticus|LIMANUSP_000000_0_KJ676729|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"LIMANUSP","43.812436","28.517094","Aaquaticus|LIMANUSP_000000_0_KJ676757|NCBI","Aaquaticus|LIMANUSP_000000_0_KJ676757|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LIMANUSP","43.812436","28.517094","Aaquaticus|LIMANUSP_000000_0_KJ676758|NCBI","Aaquaticus|LIMANUSP_000000_0_KJ676758|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LIMANUSP","43.812436","28.517094","Aaquaticus|LIMANUSP_000000_0_KJ676759|NCBI","Aaquaticus|LIMANUSP_000000_0_KJ676759|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LIMANUWE","43.801389","28.535833","Aaquaticus|LIMANUWE_000000_0_DQ144746|NCBI","Aaquaticus|LIMANUWE_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"LIMANUWE","43.801389","28.535833","Aaquaticus|LIMANUWE_000000_0_KJ676755|NCBI","Aaquaticus|LIMANUWE_000000_0_KJ676755|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LONJICA","45.858","16.341","Aaquaticus|LONJICA_000000_0_DQ144748|NCBI","Aaquaticus|LONJICA_000000_0_DQ144748|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"LONJICA","45.858","16.341","Aaquaticus|LONJICA_000000_0_DQ144835|NCBI","Aaquaticus|LONJICA_000000_0_DQ144835|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LONJICA","45.858","16.341","Aaquaticus|LONJICA_000000_0_DQ144836|NCBI","Aaquaticus|LONJICA_000000_0_DQ144836|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LONJICA","45.858","16.341","Aaquaticus|LONJICA_000000_0_DQ144837|NCBI","Aaquaticus|LONJICA_000000_0_DQ144837|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LUCKAJA1","45.951","14.758","Aaquaticus|LUCKAJA1_000000_0_AY531787|NCBI","Aaquaticus|LUCKAJA1_000000_0_AY531787|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LUCKAJA1","45.951","14.758","Aaquaticus|LUCKAJA1_000000_0_AY531788|NCBI","Aaquaticus|LUCKAJA1_000000_0_AY531788|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LUCKAJA1","45.951","14.758","Aaquaticus|LUCKAJA1_000000_0_AY531789|NCBI","Aaquaticus|LUCKAJA1_000000_0_AY531789|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"LUCKAJA1","45.951","14.758","Aaquaticus|LUCKAJA1_000000_0_AY531790|NCBI","Aaquaticus|LUCKAJA1_000000_0_AY531790|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144746|NCBI","Aaquaticus|MALECKA_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144843|NCBI","Aaquaticus|MALECKA_000000_0_DQ144843|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144846|NCBI","Aaquaticus|MALECKA_000000_0_DQ144846|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144847|NCBI","Aaquaticus|MALECKA_000000_0_DQ144847|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144849|NCBI","Aaquaticus|MALECKA_000000_0_DQ144849|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144850|NCBI","Aaquaticus|MALECKA_000000_0_DQ144850|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALECKA","46.311","16.477","Aaquaticus|MALECKA_000000_0_DQ144864|NCBI","Aaquaticus|MALECKA_000000_0_DQ144864|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALINOWK","53.90005","22.28333","Aaquaticus|MALINOWK_000000_0_KR921802|NCBI","Aaquaticus|MALINOWK_000000_0_KR921802|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALINOWK","53.90005","22.28333","Aaquaticus|MALINOWK_000000_0_KR921803|NCBI","Aaquaticus|MALINOWK_000000_0_KR921803|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALINOWK","53.90005","22.28333","Aaquaticus|MALINOWK_000000_0_KR921804|NCBI","Aaquaticus|MALINOWK_000000_0_KR921804|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALOOKE","45.951","14.299","Aaquaticus|MALOOKE_000000_0_AY531825|NCBI","Aaquaticus|MALOOKE_000000_0_AY531825|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALOOKE","45.951","14.299","Aaquaticus|MALOOKE_000000_0_AY531826|NCBI","Aaquaticus|MALOOKE_000000_0_AY531826|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALOOKE","45.951","14.299","Aaquaticus|MALOOKE_000000_0_AY531827|NCBI","Aaquaticus|MALOOKE_000000_0_AY531827|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALOOKE","45.951","14.299","Aaquaticus|MALOOKE_000000_0_AY531828|NCBI","Aaquaticus|MALOOKE_000000_0_AY531828|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MALOOKE","45.951","14.299","Aaquaticus|MALOOKE_000000_0_DQ144742|NCBI","Aaquaticus|MALOOKE_000000_0_DQ144742|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"MANGALIA","43.819914","28.490906","Aaquaticus|MANGALIA_000000_0_DQ144746|NCBI","Aaquaticus|MANGALIA_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"MANGALIA","43.819914","28.490906","Aaquaticus|MANGALIA_000000_0_KJ676747|NCBI","Aaquaticus|MANGALIA_000000_0_KJ676747|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MANGALIA","43.819914","28.490906","Aaquaticus|MANGALIA_000000_0_KJ676748|NCBI","Aaquaticus|MANGALIA_000000_0_KJ676748|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MANGALIA","43.819914","28.490906","Aaquaticus|MANGALIA_000000_0_KJ676749|NCBI","Aaquaticus|MANGALIA_000000_0_KJ676749|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MARZEWO","53.98024","19.69341","Aaquaticus|MARZEWO_000000_0_KR921800|NCBI","Aaquaticus|MARZEWO_000000_0_KR921800|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MARZEWO","53.98024","19.69341","Aaquaticus|MARZEWO_000000_0_KR921801|NCBI","Aaquaticus|MARZEWO_000000_0_KR921801|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MATELIC","43.255","13.012","Aaquaticus|MATELIC_000000_0_DQ144746|NCBI","Aaquaticus|MATELIC_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"MATELIC","43.255","13.012","Aaquaticus|MATELIC_000000_0_DQ144851|NCBI","Aaquaticus|MATELIC_000000_0_DQ144851|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MATELIC","43.255","13.012","Aaquaticus|MATELIC_000000_0_DQ144852|NCBI","Aaquaticus|MATELIC_000000_0_DQ144852|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MATELIC","43.255","13.012","Aaquaticus|MATELIC_000000_0_DQ144863|NCBI","Aaquaticus|MATELIC_000000_0_DQ144863|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MATELIC","43.255","13.012","Aaquaticus|MATELIC_000000_0_DQ144887|NCBI","Aaquaticus|MATELIC_000000_0_DQ144887|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MATELIC","43.255","13.012","Aaquaticus|MATELIC_000000_0_DQ144888|NCBI","Aaquaticus|MATELIC_000000_0_DQ144888|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MOVILE","43.826753","28.562125","Aaquaticus|MOVILE_000000_0_KJ676728|NCBI","Aaquaticus|MOVILE_000000_0_KJ676728|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"MOVILE","43.826753","28.562125","Aaquaticus|MOVILE_000000_0_KJ676756|NCBI","Aaquaticus|MOVILE_000000_0_KJ676756|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MURIGHIA","45.172778","28.804444","Aaquaticus|MURIGHIA_000000_0_KJ676760|NCBI","Aaquaticus|MURIGHIA_000000_0_KJ676760|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MURIGHIA","45.172778","28.804444","Aaquaticus|MURIGHIA_000000_0_KJ676761|NCBI","Aaquaticus|MURIGHIA_000000_0_KJ676761|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MURIGHIA","45.172778","28.804444","Aaquaticus|MURIGHIA_000000_0_KJ676762|NCBI","Aaquaticus|MURIGHIA_000000_0_KJ676762|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MURIGHIA","45.172778","28.804444","Aaquaticus|MURIGHIA_000000_0_KJ676769|NCBI","Aaquaticus|MURIGHIA_000000_0_KJ676769|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MURIGHIA","45.172778","28.804444","Aaquaticus|MURIGHIA_000000_0_KJ676770|NCBI","Aaquaticus|MURIGHIA_000000_0_KJ676770|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"MURTENLA","46.92455","7.03743","Aaquaticus|MURTENLA_000000_0_KR921838|NCBI","Aaquaticus|MURTENLA_000000_0_KR921838|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NAJDENA","45.869","14.255","Aaquaticus|NAJDENA_000000_0_AY531824|NCBI","Aaquaticus|NAJDENA_000000_0_AY531824|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NAUMOHRI","40.910278","20.747777","Aaquaticus|NAUMOHRI_000000_0_DQ144872|NCBI","Aaquaticus|NAUMOHRI_000000_0_DQ144872|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NAUMOHRI","40.910278","20.747777","Aaquaticus|NAUMOHRI_000000_0_DQ144873|NCBI","Aaquaticus|NAUMOHRI_000000_0_DQ144873|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NAUMOHRI","40.910278","20.747777","Aaquaticus|NAUMOHRI_000000_0_DQ144874|NCBI","Aaquaticus|NAUMOHRI_000000_0_DQ144874|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NAUMSVOH","40.91369","20.74196","Aaquaticus|NAUMSVOH_000000_0_KR921790|NCBI","Aaquaticus|NAUMSVOH_000000_0_KR921790|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NAWOJOWA","49.5601","20.74428","Aaquaticus|NAWOJOWA_000000_0_KR921827|NCBI","Aaquaticus|NAWOJOWA_000000_0_KR921827|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NESTOS","41.001","24.724","Aaquaticus|NESTOS_000000_0_DQ144746|NCBI","Aaquaticus|NESTOS_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"NESTOS","41.001","24.724","Aaquaticus|NESTOS_000000_0_DQ144866|NCBI","Aaquaticus|NESTOS_000000_0_DQ144866|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NESTOS","41.001","24.724","Aaquaticus|NESTOS_000000_0_DQ144867|NCBI","Aaquaticus|NESTOS_000000_0_DQ144867|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NESTOS","41.001","24.724","Aaquaticus|NESTOS_000000_0_DQ144868|NCBI","Aaquaticus|NESTOS_000000_0_DQ144868|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NETOIROM","43.819636","28.570181","Aaquaticus|NETOIROM_000000_0_DQ144746|NCBI","Aaquaticus|NETOIROM_000000_0_DQ144746|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"NETOIROM","43.819636","28.570181","Aaquaticus|NETOIROM_000000_0_KJ676728|NCBI","Aaquaticus|NETOIROM_000000_0_KJ676728|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","28S"
"NETOIROM","43.819636","28.570181","Aaquaticus|NETOIROM_000000_0_KJ676763|NCBI","Aaquaticus|NETOIROM_000000_0_KJ676763|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NETOIROM","43.819636","28.570181","Aaquaticus|NETOIROM_000000_0_KJ676764|NCBI","Aaquaticus|NETOIROM_000000_0_KJ676764|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
"NEUVILL","45.867","4.842","Aaquaticus|NEUVILL_000000_0_AY531784|NCBI","Aaquaticus|NEUVILL_000000_0_AY531784|NCBI","VALIDEE","2017-09-15","ASELLUS_AQUATICUS","2017-09-15","COI"
